CYCLE	OPERATION	INSTRUCTION
20375	STATE UPDATE	36116
20375	EXECUTED	36118
20375	EXECUTED	36112
20375	SCHEDULED	36110
20375	SCHEDULED	36119
20375	DISPATCHED	36121
20375	DISPATCHED	36122
20375	FETCHED	81497
20375	FETCHED	81498
20375	FETCHED	81499
20375	FETCHED	81500
20376	STATE UPDATE	36112
20376	STATE UPDATE	36118
20376	EXECUTED	36119
20376	EXECUTED	36110
20376	SCHEDULED	36117
20376	SCHEDULED	36121
20376	DISPATCHED	36123
20376	DISPATCHED	36124
20376	FETCHED	81501
20376	FETCHED	81502
20376	FETCHED	81503
20376	FETCHED	81504
20377	STATE UPDATE	36110
20377	STATE UPDATE	36119
20377	EXECUTED	36121
20377	EXECUTED	36117
20377	SCHEDULED	36114
20377	SCHEDULED	36122
20377	SCHEDULED	36123
20377	SCHEDULED	36124
20377	DISPATCHED	36125
20377	DISPATCHED	36126
20377	FETCHED	81505
20377	FETCHED	81506
20377	FETCHED	81507
20377	FETCHED	81508
20378	STATE UPDATE	36117
20378	STATE UPDATE	36121
20378	EXECUTED	36122
20378	EXECUTED	36123
20378	EXECUTED	36124
20378	EXECUTED	36114
20378	SCHEDULED	36125
20378	DISPATCHED	36127
20378	DISPATCHED	36128
20378	FETCHED	81509
20378	FETCHED	81510
20378	FETCHED	81511
20378	FETCHED	81512
20379	STATE UPDATE	36114
20379	STATE UPDATE	36122
20379	EXECUTED	36125
20379	SCHEDULED	36115
20379	SCHEDULED	36128
20379	DISPATCHED	36129
20379	DISPATCHED	36130
20379	FETCHED	81513
20379	FETCHED	81514
20379	FETCHED	81515
20379	FETCHED	81516
20380	STATE UPDATE	36123
20380	STATE UPDATE	36124
20380	EXECUTED	36115
20380	EXECUTED	36128
20380	SCHEDULED	36126
20380	SCHEDULED	36129
20380	SCHEDULED	36130
20380	DISPATCHED	36131
20380	DISPATCHED	36132
20380	FETCHED	81517
20380	FETCHED	81518
20380	FETCHED	81519
20380	FETCHED	81520
20381	STATE UPDATE	36115
20381	STATE UPDATE	36125
20381	EXECUTED	36129
20381	EXECUTED	36130
20381	EXECUTED	36126
20381	SCHEDULED	36120
20381	SCHEDULED	36127
20381	SCHEDULED	36132
20381	DISPATCHED	36133
20381	DISPATCHED	36134
20381	FETCHED	81521
20381	FETCHED	81522
20381	FETCHED	81523
20381	FETCHED	81524
20382	STATE UPDATE	36126
20382	STATE UPDATE	36128
20382	EXECUTED	36120
20382	EXECUTED	36127
20382	EXECUTED	36132
20382	SCHEDULED	36134
20382	DISPATCHED	36135
20382	DISPATCHED	36136
20382	FETCHED	81525
20382	FETCHED	81526
20382	FETCHED	81527
20382	FETCHED	81528
20383	STATE UPDATE	36129
20383	STATE UPDATE	36130
20383	EXECUTED	36134
20383	DISPATCHED	36137
20383	DISPATCHED	36138
20383	FETCHED	81529
20383	FETCHED	81530
20383	FETCHED	81531
20383	FETCHED	81532
20384	STATE UPDATE	36120
20384	STATE UPDATE	36127
20384	SCHEDULED	36131
20384	DISPATCHED	36139
20384	DISPATCHED	36140
20384	FETCHED	81533
20384	FETCHED	81534
20384	FETCHED	81535
20384	FETCHED	81536
20385	STATE UPDATE	36132
20385	STATE UPDATE	36134
20385	EXECUTED	36131
20385	SCHEDULED	36133
20385	SCHEDULED	36140
20385	DISPATCHED	36141
20385	DISPATCHED	36142
20385	FETCHED	81537
20385	FETCHED	81538
20385	FETCHED	81539
20385	FETCHED	81540
20386	STATE UPDATE	36131
20386	EXECUTED	36140
20386	EXECUTED	36133
20386	SCHEDULED	36135
20386	SCHEDULED	36136
20386	DISPATCHED	36143
20386	DISPATCHED	36144
20386	FETCHED	81541
20386	FETCHED	81542
20386	FETCHED	81543
20386	FETCHED	81544
20387	STATE UPDATE	36133
20387	STATE UPDATE	36140
20387	EXECUTED	36135
20387	EXECUTED	36136
20387	SCHEDULED	36137
20387	DISPATCHED	36145
20387	FETCHED	81545
20387	FETCHED	81546
20387	FETCHED	81547
20387	FETCHED	81548
20388	STATE UPDATE	36135
20388	STATE UPDATE	36136
20388	EXECUTED	36137
20388	SCHEDULED	36138
20388	SCHEDULED	36139
20388	DISPATCHED	36146
20388	DISPATCHED	36147
20388	FETCHED	81549
20388	FETCHED	81550
20388	FETCHED	81551
20388	FETCHED	81552
20389	STATE UPDATE	36137
20389	EXECUTED	36138
20389	EXECUTED	36139
20389	SCHEDULED	36141
20389	SCHEDULED	36147
20389	DISPATCHED	36148
20389	DISPATCHED	36149
20389	FETCHED	81553
20389	FETCHED	81554
20389	FETCHED	81555
20389	FETCHED	81556
20390	STATE UPDATE	36138
20390	STATE UPDATE	36139
20390	EXECUTED	36147
20390	EXECUTED	36141
20390	SCHEDULED	36142
20390	DISPATCHED	36150
20390	FETCHED	81557
20390	FETCHED	81558
20390	FETCHED	81559
20390	FETCHED	81560
20391	STATE UPDATE	36141
20391	STATE UPDATE	36147
20391	EXECUTED	36142
20391	SCHEDULED	36143
20391	SCHEDULED	36150
20391	DISPATCHED	36151
20391	DISPATCHED	36152
20391	FETCHED	81561
20391	FETCHED	81562
20391	FETCHED	81563
20391	FETCHED	81564
20392	STATE UPDATE	36142
20392	EXECUTED	36150
20392	EXECUTED	36143
20392	SCHEDULED	36144
20392	SCHEDULED	36151
20392	DISPATCHED	36153
20392	DISPATCHED	36154
20392	FETCHED	81565
20392	FETCHED	81566
20392	FETCHED	81567
20392	FETCHED	81568
20393	STATE UPDATE	36143
20393	STATE UPDATE	36150
20393	EXECUTED	36151
20393	EXECUTED	36144
20393	SCHEDULED	36145
20393	SCHEDULED	36153
20393	DISPATCHED	36155
20393	FETCHED	81569
20393	FETCHED	81570
20393	FETCHED	81571
20393	FETCHED	81572
20394	STATE UPDATE	36144
20394	STATE UPDATE	36151
20394	EXECUTED	36153
20394	EXECUTED	36145
20394	SCHEDULED	36146
20394	DISPATCHED	36156
20394	DISPATCHED	36157
20394	FETCHED	81573
20394	FETCHED	81574
20394	FETCHED	81575
20394	FETCHED	81576
20395	STATE UPDATE	36145
20395	STATE UPDATE	36153
20395	EXECUTED	36146
20395	SCHEDULED	36148
20395	DISPATCHED	36158
20395	DISPATCHED	36159
20395	FETCHED	81577
20395	FETCHED	81578
20395	FETCHED	81579
20395	FETCHED	81580
20396	STATE UPDATE	36146
20396	EXECUTED	36148
20396	SCHEDULED	36149
20396	SCHEDULED	36158
20396	SCHEDULED	36159
20396	DISPATCHED	36160
20396	DISPATCHED	36161
20396	FETCHED	81581
20396	FETCHED	81582
20396	FETCHED	81583
20396	FETCHED	81584
20397	STATE UPDATE	36148
20397	EXECUTED	36158
20397	EXECUTED	36159
20397	EXECUTED	36149
20397	SCHEDULED	36152
20397	SCHEDULED	36154
20397	SCHEDULED	36156
20397	SCHEDULED	36160
20397	DISPATCHED	36162
20397	FETCHED	81585
20397	FETCHED	81586
20397	FETCHED	81587
20397	FETCHED	81588
20398	STATE UPDATE	36149
20398	STATE UPDATE	36158
20398	EXECUTED	36154
20398	EXECUTED	36160
20398	EXECUTED	36152
20398	EXECUTED	36156
20398	SCHEDULED	36155
20398	DISPATCHED	36163
20398	FETCHED	81589
20398	FETCHED	81590
20398	FETCHED	81591
20398	FETCHED	81592
20399	STATE UPDATE	36152
20399	STATE UPDATE	36159
20399	EXECUTED	36155
20399	SCHEDULED	36161
20399	DISPATCHED	36164
20399	DISPATCHED	36165
20399	FETCHED	81593
20399	FETCHED	81594
20399	FETCHED	81595
20399	FETCHED	81596
20400	STATE UPDATE	36154
20400	STATE UPDATE	36156
20400	EXECUTED	36161
20400	DISPATCHED	36166
20400	DISPATCHED	36167
20400	FETCHED	81597
20400	FETCHED	81598
20400	FETCHED	81599
20400	FETCHED	81600
20401	STATE UPDATE	36155
20401	STATE UPDATE	36160
20401	SCHEDULED	36157
20401	DISPATCHED	36168
20401	DISPATCHED	36169
20401	FETCHED	81601
20401	FETCHED	81602
20401	FETCHED	81603
20401	FETCHED	81604
20402	STATE UPDATE	36161
20402	EXECUTED	36157
20402	SCHEDULED	36162
20402	SCHEDULED	36164
20402	SCHEDULED	36168
20402	SCHEDULED	36169
20402	DISPATCHED	36170
20402	DISPATCHED	36171
20402	FETCHED	81605
20402	FETCHED	81606
20402	FETCHED	81607
20402	FETCHED	81608
20403	STATE UPDATE	36157
20403	EXECUTED	36162
20403	EXECUTED	36168
20403	EXECUTED	36169
20403	EXECUTED	36164
20403	SCHEDULED	36166
20403	DISPATCHED	36172
20403	FETCHED	81609
20403	FETCHED	81610
20403	FETCHED	81611
20403	FETCHED	81612
20404	STATE UPDATE	36162
20404	STATE UPDATE	36164
20404	EXECUTED	36166
20404	SCHEDULED	36163
20404	SCHEDULED	36172
20404	DISPATCHED	36173
20404	FETCHED	81613
20404	FETCHED	81614
20404	FETCHED	81615
20404	FETCHED	81616
20405	STATE UPDATE	36168
20405	STATE UPDATE	36169
20405	EXECUTED	36163
20405	EXECUTED	36172
20405	SCHEDULED	36165
20405	DISPATCHED	36174
20405	DISPATCHED	36175
20405	FETCHED	81617
20405	FETCHED	81618
20405	FETCHED	81619
20405	FETCHED	81620
20406	STATE UPDATE	36163
20406	STATE UPDATE	36166
20406	EXECUTED	36165
20406	SCHEDULED	36167
20406	SCHEDULED	36170
20406	DISPATCHED	36176
20406	DISPATCHED	36177
20406	FETCHED	81621
20406	FETCHED	81622
20406	FETCHED	81623
20406	FETCHED	81624
20407	STATE UPDATE	36165
20407	STATE UPDATE	36172
20407	EXECUTED	36167
20407	EXECUTED	36170
20407	SCHEDULED	36173
20407	DISPATCHED	36178
20407	DISPATCHED	36179
20407	FETCHED	81625
20407	FETCHED	81626
20407	FETCHED	81627
20407	FETCHED	81628
20408	STATE UPDATE	36167
20408	STATE UPDATE	36170
20408	EXECUTED	36173
20408	SCHEDULED	36171
20408	SCHEDULED	36179
20408	DISPATCHED	36180
20408	DISPATCHED	36181
20408	FETCHED	81629
20408	FETCHED	81630
20408	FETCHED	81631
20408	FETCHED	81632
20409	STATE UPDATE	36173
20409	EXECUTED	36179
20409	EXECUTED	36171
20409	SCHEDULED	36174
20409	DISPATCHED	36182
20409	DISPATCHED	36183
20409	FETCHED	81633
20409	FETCHED	81634
20409	FETCHED	81635
20409	FETCHED	81636
20410	STATE UPDATE	36171
20410	STATE UPDATE	36179
20410	EXECUTED	36174
20410	SCHEDULED	36175
20410	DISPATCHED	36184
20410	FETCHED	81637
20410	FETCHED	81638
20410	FETCHED	81639
20410	FETCHED	81640
20411	STATE UPDATE	36174
20411	EXECUTED	36175
20411	SCHEDULED	36176
20411	DISPATCHED	36185
20411	DISPATCHED	36186
20411	FETCHED	81641
20411	FETCHED	81642
20411	FETCHED	81643
20411	FETCHED	81644
20412	STATE UPDATE	36175
20412	EXECUTED	36176
20412	SCHEDULED	36177
20412	DISPATCHED	36187
20412	FETCHED	81645
20412	FETCHED	81646
20412	FETCHED	81647
20412	FETCHED	81648
20413	STATE UPDATE	36176
20413	EXECUTED	36177
20413	SCHEDULED	36180
20413	SCHEDULED	36187
20413	DISPATCHED	36188
20413	FETCHED	81649
20413	FETCHED	81650
20413	FETCHED	81651
20413	FETCHED	81652
20414	STATE UPDATE	36177
20414	EXECUTED	36187
20414	EXECUTED	36180
20414	SCHEDULED	36178
20414	DISPATCHED	36189
20414	FETCHED	81653
20414	FETCHED	81654
20414	FETCHED	81655
20414	FETCHED	81656
20415	STATE UPDATE	36180
20415	STATE UPDATE	36187
20415	EXECUTED	36178
20415	SCHEDULED	36183
20415	DISPATCHED	36190
20415	FETCHED	81657
20415	FETCHED	81658
20415	FETCHED	81659
20415	FETCHED	81660
20416	STATE UPDATE	36178
20416	EXECUTED	36183
20416	SCHEDULED	36181
20416	SCHEDULED	36186
20416	DISPATCHED	36191
20416	DISPATCHED	36192
20416	FETCHED	81661
20416	FETCHED	81662
20416	FETCHED	81663
20416	FETCHED	81664
20417	STATE UPDATE	36183
20417	EXECUTED	36181
20417	EXECUTED	36186
20417	SCHEDULED	36184
20417	SCHEDULED	36189
20417	SCHEDULED	36191
20417	DISPATCHED	36193
20417	FETCHED	81665
20417	FETCHED	81666
20417	FETCHED	81667
20417	FETCHED	81668
20418	STATE UPDATE	36181
20418	STATE UPDATE	36186
20418	EXECUTED	36184
20418	EXECUTED	36189
20418	EXECUTED	36191
20418	SCHEDULED	36182
20418	SCHEDULED	36188
20418	SCHEDULED	36190
20418	SCHEDULED	36193
20418	DISPATCHED	36194
20418	FETCHED	81669
20418	FETCHED	81670
20418	FETCHED	81671
20418	FETCHED	81672
20419	STATE UPDATE	36184
20419	STATE UPDATE	36189
20419	EXECUTED	36188
20419	EXECUTED	36190
20419	EXECUTED	36193
20419	EXECUTED	36182
20419	SCHEDULED	36185
20419	DISPATCHED	36195
20419	DISPATCHED	36196
20419	FETCHED	81673
20419	FETCHED	81674
20419	FETCHED	81675
20419	FETCHED	81676
20420	STATE UPDATE	36182
20420	STATE UPDATE	36191
20420	EXECUTED	36185
20420	SCHEDULED	36194
20420	DISPATCHED	36197
20420	DISPATCHED	36198
20420	FETCHED	81677
20420	FETCHED	81678
20420	FETCHED	81679
20420	FETCHED	81680
20421	STATE UPDATE	36188
20421	STATE UPDATE	36190
20421	EXECUTED	36194
20421	SCHEDULED	36192
20421	SCHEDULED	36195
20421	SCHEDULED	36197
20421	DISPATCHED	36199
20421	DISPATCHED	36200
20421	FETCHED	81681
20421	FETCHED	81682
20421	FETCHED	81683
20421	FETCHED	81684
20422	STATE UPDATE	36185
20422	STATE UPDATE	36193
20422	EXECUTED	36195
20422	EXECUTED	36197
20422	EXECUTED	36192
20422	SCHEDULED	36198
20422	SCHEDULED	36200
20422	DISPATCHED	36201
20422	DISPATCHED	36202
20422	FETCHED	81685
20422	FETCHED	81686
20422	FETCHED	81687
20422	FETCHED	81688
20423	STATE UPDATE	36192
20423	STATE UPDATE	36194
20423	EXECUTED	36200
20423	EXECUTED	36198
20423	SCHEDULED	36201
20423	SCHEDULED	36202
20423	DISPATCHED	36203
20423	DISPATCHED	36204
20423	FETCHED	81689
20423	FETCHED	81690
20423	FETCHED	81691
20423	FETCHED	81692
20424	STATE UPDATE	36195
20424	STATE UPDATE	36197
20424	EXECUTED	36202
20424	EXECUTED	36201
20424	SCHEDULED	36196
20424	SCHEDULED	36203
20424	DISPATCHED	36205
20424	DISPATCHED	36206
20424	FETCHED	81693
20424	FETCHED	81694
20424	FETCHED	81695
20424	FETCHED	81696
20425	STATE UPDATE	36198
20425	STATE UPDATE	36200
20425	EXECUTED	36196
20425	EXECUTED	36203
20425	SCHEDULED	36206
20425	DISPATCHED	36207
20425	DISPATCHED	36208
20425	FETCHED	81697
20425	FETCHED	81698
20425	FETCHED	81699
20425	FETCHED	81700
20426	STATE UPDATE	36201
20426	STATE UPDATE	36202
20426	EXECUTED	36206
20426	SCHEDULED	36199
20426	SCHEDULED	36207
20426	DISPATCHED	36209
20426	DISPATCHED	36210
20426	FETCHED	81701
20426	FETCHED	81702
20426	FETCHED	81703
20426	FETCHED	81704
20427	STATE UPDATE	36196
20427	STATE UPDATE	36203
20427	EXECUTED	36207
20427	EXECUTED	36199
20427	SCHEDULED	36204
20427	SCHEDULED	36208
20427	SCHEDULED	36209
20427	DISPATCHED	36211
20427	DISPATCHED	36212
20427	FETCHED	81705
20427	FETCHED	81706
20427	FETCHED	81707
20427	FETCHED	81708
20428	STATE UPDATE	36199
20428	STATE UPDATE	36206
20428	EXECUTED	36204
20428	EXECUTED	36209
20428	EXECUTED	36208
20428	DISPATCHED	36213
20428	DISPATCHED	36214
20428	FETCHED	81709
20428	FETCHED	81710
20428	FETCHED	81711
20428	FETCHED	81712
20429	STATE UPDATE	36204
20429	STATE UPDATE	36207
20429	SCHEDULED	36205
20429	SCHEDULED	36210
20429	DISPATCHED	36215
20429	DISPATCHED	36216
20429	FETCHED	81713
20429	FETCHED	81714
20429	FETCHED	81715
20429	FETCHED	81716
20430	STATE UPDATE	36208
20430	STATE UPDATE	36209
20430	EXECUTED	36205
20430	EXECUTED	36210
20430	SCHEDULED	36211
20430	DISPATCHED	36217
20430	DISPATCHED	36218
20430	FETCHED	81717
20430	FETCHED	81718
20430	FETCHED	81719
20430	FETCHED	81720
20431	STATE UPDATE	36205
20431	STATE UPDATE	36210
20431	EXECUTED	36211
20431	SCHEDULED	36212
20431	SCHEDULED	36217
20431	SCHEDULED	36218
20431	DISPATCHED	36219
20431	DISPATCHED	36220
20431	FETCHED	81721
20431	FETCHED	81722
20431	FETCHED	81723
20431	FETCHED	81724
20432	STATE UPDATE	36211
20432	EXECUTED	36217
20432	EXECUTED	36218
20432	EXECUTED	36212
20432	SCHEDULED	36213
20432	DISPATCHED	36221
20432	DISPATCHED	36222
20432	FETCHED	81725
20432	FETCHED	81726
20432	FETCHED	81727
20432	FETCHED	81728
20433	STATE UPDATE	36212
20433	STATE UPDATE	36217
20433	EXECUTED	36213
20433	SCHEDULED	36221
20433	DISPATCHED	36223
20433	FETCHED	81729
20433	FETCHED	81730
20433	FETCHED	81731
20433	FETCHED	81732
20434	STATE UPDATE	36213
20434	STATE UPDATE	36218
20434	EXECUTED	36221
20434	SCHEDULED	36214
20434	DISPATCHED	36224
20434	DISPATCHED	36225
20434	FETCHED	81733
20434	FETCHED	81734
20434	FETCHED	81735
20434	FETCHED	81736
20435	STATE UPDATE	36221
20435	EXECUTED	36214
20435	SCHEDULED	36219
20435	DISPATCHED	36226
20435	DISPATCHED	36227
20435	FETCHED	81737
20435	FETCHED	81738
20435	FETCHED	81739
20435	FETCHED	81740
20436	STATE UPDATE	36214
20436	EXECUTED	36219
20436	SCHEDULED	36215
20436	DISPATCHED	36228
20436	FETCHED	81741
20436	FETCHED	81742
20436	FETCHED	81743
20436	FETCHED	81744
20437	STATE UPDATE	36219
20437	EXECUTED	36215
20437	SCHEDULED	36220
20437	SCHEDULED	36228
20437	DISPATCHED	36229
20437	FETCHED	81745
20437	FETCHED	81746
20437	FETCHED	81747
20437	FETCHED	81748
20438	STATE UPDATE	36215
20438	EXECUTED	36228
20438	EXECUTED	36220
20438	SCHEDULED	36216
20438	SCHEDULED	36223
20438	DISPATCHED	36230
20438	FETCHED	81749
20438	FETCHED	81750
20438	FETCHED	81751
20438	FETCHED	81752
20439	STATE UPDATE	36220
20439	STATE UPDATE	36228
20439	EXECUTED	36216
20439	EXECUTED	36223
20439	SCHEDULED	36224
20439	DISPATCHED	36231
20439	FETCHED	81753
20439	FETCHED	81754
20439	FETCHED	81755
20439	FETCHED	81756
20440	STATE UPDATE	36216
20440	STATE UPDATE	36223
20440	EXECUTED	36224
20440	SCHEDULED	36222
20440	DISPATCHED	36232
20440	DISPATCHED	36233
20440	FETCHED	81757
20440	FETCHED	81758
20440	FETCHED	81759
20440	FETCHED	81760
20441	STATE UPDATE	36224
20441	EXECUTED	36222
20441	SCHEDULED	36225
20441	DISPATCHED	36234
20441	DISPATCHED	36235
20441	FETCHED	81761
20441	FETCHED	81762
20441	FETCHED	81763
20441	FETCHED	81764
20442	STATE UPDATE	36222
20442	EXECUTED	36225
20442	SCHEDULED	36226
20442	DISPATCHED	36236
20442	FETCHED	81765
20442	FETCHED	81766
20442	FETCHED	81767
20442	FETCHED	81768
20443	STATE UPDATE	36225
20443	EXECUTED	36226
20443	SCHEDULED	36229
20443	SCHEDULED	36236
20443	DISPATCHED	36237
20443	FETCHED	81769
20443	FETCHED	81770
20443	FETCHED	81771
20443	FETCHED	81772
20444	STATE UPDATE	36226
20444	EXECUTED	36236
20444	EXECUTED	36229
20444	SCHEDULED	36227
20444	DISPATCHED	36238
20444	FETCHED	81773
20444	FETCHED	81774
20444	FETCHED	81775
20444	FETCHED	81776
20445	STATE UPDATE	36229
20445	STATE UPDATE	36236
20445	EXECUTED	36227
20445	SCHEDULED	36232
20445	DISPATCHED	36239
20445	FETCHED	81777
20445	FETCHED	81778
20445	FETCHED	81779
20445	FETCHED	81780
20446	STATE UPDATE	36227
20446	EXECUTED	36232
20446	SCHEDULED	36230
20446	SCHEDULED	36235
20446	DISPATCHED	36240
20446	DISPATCHED	36241
20446	FETCHED	81781
20446	FETCHED	81782
20446	FETCHED	81783
20446	FETCHED	81784
20447	STATE UPDATE	36232
20447	EXECUTED	36230
20447	EXECUTED	36235
20447	SCHEDULED	36233
20447	SCHEDULED	36238
20447	SCHEDULED	36240
20447	DISPATCHED	36242
20447	FETCHED	81785
20447	FETCHED	81786
20447	FETCHED	81787
20447	FETCHED	81788
20448	STATE UPDATE	36230
20448	STATE UPDATE	36235
20448	EXECUTED	36233
20448	EXECUTED	36238
20448	EXECUTED	36240
20448	SCHEDULED	36231
20448	SCHEDULED	36237
20448	SCHEDULED	36239
20448	SCHEDULED	36242
20448	DISPATCHED	36243
20448	FETCHED	81789
20448	FETCHED	81790
20448	FETCHED	81791
20448	FETCHED	81792
20449	STATE UPDATE	36233
20449	STATE UPDATE	36238
20449	EXECUTED	36237
20449	EXECUTED	36239
20449	EXECUTED	36242
20449	EXECUTED	36231
20449	SCHEDULED	36234
20449	DISPATCHED	36244
20449	DISPATCHED	36245
20449	FETCHED	81793
20449	FETCHED	81794
20449	FETCHED	81795
20449	FETCHED	81796
20450	STATE UPDATE	36231
20450	STATE UPDATE	36240
20450	EXECUTED	36234
20450	SCHEDULED	36243
20450	DISPATCHED	36246
20450	DISPATCHED	36247
20450	FETCHED	81797
20450	FETCHED	81798
20450	FETCHED	81799
20450	FETCHED	81800
20451	STATE UPDATE	36237
20451	STATE UPDATE	36239
20451	EXECUTED	36243
20451	SCHEDULED	36241
20451	SCHEDULED	36244
20451	SCHEDULED	36246
20451	DISPATCHED	36248
20451	DISPATCHED	36249
20451	FETCHED	81801
20451	FETCHED	81802
20451	FETCHED	81803
20451	FETCHED	81804
20452	STATE UPDATE	36234
20452	STATE UPDATE	36242
20452	EXECUTED	36244
20452	EXECUTED	36246
20452	EXECUTED	36241
20452	SCHEDULED	36247
20452	SCHEDULED	36249
20452	DISPATCHED	36250
20452	DISPATCHED	36251
20452	FETCHED	81805
20452	FETCHED	81806
20452	FETCHED	81807
20452	FETCHED	81808
20453	STATE UPDATE	36241
20453	STATE UPDATE	36243
20453	EXECUTED	36249
20453	EXECUTED	36247
20453	SCHEDULED	36250
20453	SCHEDULED	36251
20453	DISPATCHED	36252
20453	DISPATCHED	36253
20453	FETCHED	81809
20453	FETCHED	81810
20453	FETCHED	81811
20453	FETCHED	81812
20454	STATE UPDATE	36244
20454	STATE UPDATE	36246
20454	EXECUTED	36251
20454	EXECUTED	36250
20454	SCHEDULED	36245
20454	SCHEDULED	36252
20454	DISPATCHED	36254
20454	DISPATCHED	36255
20454	FETCHED	81813
20454	FETCHED	81814
20454	FETCHED	81815
20454	FETCHED	81816
20455	STATE UPDATE	36247
20455	STATE UPDATE	36249
20455	EXECUTED	36245
20455	EXECUTED	36252
20455	SCHEDULED	36255
20455	DISPATCHED	36256
20455	DISPATCHED	36257
20455	FETCHED	81817
20455	FETCHED	81818
20455	FETCHED	81819
20455	FETCHED	81820
20456	STATE UPDATE	36250
20456	STATE UPDATE	36251
20456	EXECUTED	36255
20456	SCHEDULED	36248
20456	SCHEDULED	36256
20456	DISPATCHED	36258
20456	DISPATCHED	36259
20456	FETCHED	81821
20456	FETCHED	81822
20456	FETCHED	81823
20456	FETCHED	81824
20457	STATE UPDATE	36245
20457	STATE UPDATE	36252
20457	EXECUTED	36256
20457	EXECUTED	36248
20457	SCHEDULED	36253
20457	SCHEDULED	36257
20457	SCHEDULED	36258
20457	DISPATCHED	36260
20457	DISPATCHED	36261
20457	FETCHED	81825
20457	FETCHED	81826
20457	FETCHED	81827
20457	FETCHED	81828
20458	STATE UPDATE	36248
20458	STATE UPDATE	36255
20458	EXECUTED	36253
20458	EXECUTED	36258
20458	EXECUTED	36257
20458	DISPATCHED	36262
20458	DISPATCHED	36263
20458	FETCHED	81829
20458	FETCHED	81830
20458	FETCHED	81831
20458	FETCHED	81832
20459	STATE UPDATE	36253
20459	STATE UPDATE	36256
20459	SCHEDULED	36254
20459	SCHEDULED	36259
20459	DISPATCHED	36264
20459	DISPATCHED	36265
20459	FETCHED	81833
20459	FETCHED	81834
20459	FETCHED	81835
20459	FETCHED	81836
20460	STATE UPDATE	36257
20460	STATE UPDATE	36258
20460	EXECUTED	36254
20460	EXECUTED	36259
20460	SCHEDULED	36260
20460	DISPATCHED	36266
20460	DISPATCHED	36267
20460	FETCHED	81837
20460	FETCHED	81838
20460	FETCHED	81839
20460	FETCHED	81840
20461	STATE UPDATE	36254
20461	STATE UPDATE	36259
20461	EXECUTED	36260
20461	SCHEDULED	36261
20461	SCHEDULED	36266
20461	SCHEDULED	36267
20461	DISPATCHED	36268
20461	DISPATCHED	36269
20461	FETCHED	81841
20461	FETCHED	81842
20461	FETCHED	81843
20461	FETCHED	81844
20462	STATE UPDATE	36260
20462	EXECUTED	36266
20462	EXECUTED	36267
20462	EXECUTED	36261
20462	SCHEDULED	36262
20462	DISPATCHED	36270
20462	DISPATCHED	36271
20462	FETCHED	81845
20462	FETCHED	81846
20462	FETCHED	81847
20462	FETCHED	81848
20463	STATE UPDATE	36261
20463	STATE UPDATE	36266
20463	EXECUTED	36262
20463	SCHEDULED	36270
20463	DISPATCHED	36272
20463	FETCHED	81849
20463	FETCHED	81850
20463	FETCHED	81851
20463	FETCHED	81852
20464	STATE UPDATE	36262
20464	STATE UPDATE	36267
20464	EXECUTED	36270
20464	SCHEDULED	36263
20464	DISPATCHED	36273
20464	DISPATCHED	36274
20464	FETCHED	81853
20464	FETCHED	81854
20464	FETCHED	81855
20464	FETCHED	81856
20465	STATE UPDATE	36270
20465	EXECUTED	36263
20465	SCHEDULED	36268
20465	DISPATCHED	36275
20465	DISPATCHED	36276
20465	FETCHED	81857
20465	FETCHED	81858
20465	FETCHED	81859
20465	FETCHED	81860
20466	STATE UPDATE	36263
20466	EXECUTED	36268
20466	SCHEDULED	36264
20466	DISPATCHED	36277
20466	FETCHED	81861
20466	FETCHED	81862
20466	FETCHED	81863
20466	FETCHED	81864
20467	STATE UPDATE	36268
20467	EXECUTED	36264
20467	SCHEDULED	36269
20467	SCHEDULED	36277
20467	DISPATCHED	36278
20467	FETCHED	81865
20467	FETCHED	81866
20467	FETCHED	81867
20467	FETCHED	81868
20468	STATE UPDATE	36264
20468	EXECUTED	36277
20468	EXECUTED	36269
20468	SCHEDULED	36265
20468	SCHEDULED	36272
20468	DISPATCHED	36279
20468	FETCHED	81869
20468	FETCHED	81870
20468	FETCHED	81871
20468	FETCHED	81872
20469	STATE UPDATE	36269
20469	STATE UPDATE	36277
20469	EXECUTED	36265
20469	EXECUTED	36272
20469	SCHEDULED	36273
20469	DISPATCHED	36280
20469	FETCHED	81873
20469	FETCHED	81874
20469	FETCHED	81875
20469	FETCHED	81876
20470	STATE UPDATE	36265
